sample_id,sampling_id,sample_type,code,property,date,amphibian_spp,amphibian_svl,amphibian_weight,amphibian_sex,amphibian_age,amphibian_notes,pcr_ct,pcr_qty,pcr_ipc_ct,pcr_inhibited,infected,zsp_eq,vernal
cln_1961,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,23.7,1,NA,juvenile,,35.2395,0.126736,30.4284,0,1,10.139,0
cln_1962,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,27.1,0.25,NA,juvenile,,33.793,0.35415,30.335,0,1,28.332,0
cln_1963,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,26.3,1,NA,juvenile,,39.5245,0.00603689,30.2732,0,1,0.483,0
cln_1964,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,NA,0.75,NA,juvenile,,26.374,68.9034,29.0117,0,1,5512.272,0
cln_1965,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,21.2,0.5,NA,juvenile,"malformed right front arm, extra limb out of butt, malformed",25.3453,143.095,28.1347,0,1,11447.6,0
cln_1966,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,18.8,0.25,NA,juvenile,,29.0899,10.0063,29.6079,0,1,800.504,0
cln_1967,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,18.8,0.5,NA,juvenile,,34.0591,0.293147,30.5711,0,1,23.452,0
cln_1968,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,19.4,0.5,NA,juvenile,"missing left front hand, right hand malformed, looks sickly, back skin shedding, skinny",26.36,69.5893,28.3913,0,1,5567.144,0
cln_1969,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,TASP,23,0.25,NA,juvenile,*all TASP fully metamorphosed and on land but small,0,0,30.3933,0,0,0,0
cln_1970,Oct_23,swab,PRPND010,Pleasanton Ridge Regional Park,10/22/23,PSRE,23,0.75,NA,juvenile,toe sloughing,32.5417,0.861529,30.3982,0,1,68.922,0
cln_1971,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,RADR,34.6,6,NA,juvenile,frog not rinsed,0,0,29.7304,0,0,0,0
cln_1972,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,RADR,29.9,3.75,NA,juvenile,,0,0,30.4587,0,0,0,0
cln_1973,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,24.3,0.5,NA,adult,*all TASP fully metamorphosed but small,0,0,30.3227,0,0,0,0
cln_1974,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,25.4,0.75,NA,adult,"*all TASP fully metamorphosed but small; lumps on head, lumpy head, may be parasites?",0,0,30.2894,0,0,0,0
cln_1975,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,24.3,0.5,NA,adult,"*all TASP fully metamorphosed but small, white nodules/lump on feet, underside, head",0,0,30.4161,0,0,0,0
cln_1976,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,24.3,0.5,NA,adult,"*all TASP fully metamorphosed but small; white nodules on hand, cloaca, tail",0,0,30.021,0,0,0,0
cln_1977,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,24.6,0.75,NA,adult,"*all TASP fully metamorphosed but small; missing back right leg, white nodules on underside, jaw, feet+hands, cloaca",0,0,30.4842,0,0,0,0
cln_1978,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,23.1,0.5,NA,adult,*all TASP fully metamorphosed but small; one nodule on arm,0,0,30.2858,0,0,0,0
cln_1979,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,24,0.5,NA,adult,"*all TASP fully metamorphosed but small; many nodules on underside, cloaca, tail",0,0,30.5154,0,0,0,0
cln_1980,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,23.6,0.5,NA,adult,"*all TASP fully metamorphosed but small; nodules on feet, neck, foot",0,0,30.7247,0,0,0,0
cln_1981,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,23.6,0.5,NA,adult,*all TASP fully metamorphosed but small,0,0,31.0274,0,0,0,0
cln_1982,Oct_23,swab,GDPND006,Garin Dry Creek Regional Park,10/23/23,TASP,23.2,0.5,NA,adult,*all TASP fully metamorphosed but small,0,0,30.4119,0,0,0,0
cln_1983,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,31.1,4,NA,juvenile,,28.0574,20.8371,29.2192,0,1,1666.968,0
cln_1984,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,33.8,4.5,NA,juvenile,,28.1251,19.8594,28.9535,0,1,1588.752,0
cln_1985,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,36.6,5,NA,juvenile,,31.3071,2.07102,30.0074,0,1,165.682,0
cln_1986,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,34,4.5,NA,juvenile,,26.7011,54.6144,28.0191,0,1,4369.152,0
cln_1987,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,34,5.75,NA,tad,"GS 45, mouth not fully open yet",23.5734,503.877,25.2425,0,1,40310.16,0
cln_1988,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,34.8,7.5,NA,tad,"GS 45, mouth just opened",27.1235,40.4569,29.5571,0,1,3236.552,0
cln_1989,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,31.1,5,NA,tad,"GS 45, mouth partially opened",25.2263,155.723,28.951,0,1,12457.84,0
cln_1990,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,RADR,36.7,7.5,NA,tad,"GS 45, partially open mouth",30.6419,3.3222,30.4084,0,1,265.776,0
cln_1991,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,23.8,27.75,NA,adult,*all TASP fully metamorphosed but small; nodules on underside,46.5164,0,30.8605,0,0,0,0
cln_1992,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,25,0.5,NA,adult,*all TASP fully metamorphosed but small; nodules on underside,0,0,30.9838,0,0,0,0
cln_1993,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,21.8,0.75,NA,adult,*all TASP fully metamorphosed but small; nodules on feet+neck,0,0,30.4047,0,0,0,0
cln_1994,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,24.2,0.5,NA,adult,*all TASP fully metamorphosed but small; nodules on underside+foot,0,0,30.5532,0,0,0,0
cln_1995,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,23.6,0.5,NA,adult,*all TASP fully metamorphosed but small; nodules on legs,0,0,30.0865,0,0,0,0
cln_1996,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,24.3,0.5,NA,adult,*all TASP fully metamorphosed but small; nodules on underside,0,0,30.2671,0,0,0,0
cln_1997,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,24.1,0.5,NA,adult,*all TASP fully metamorphosed but small; many nodules on underside,0,0,30.1908,0,0,0,0
cln_1998,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,24.1,0.75,NA,adult,*all TASP fully metamorphosed but small,0,0,30.5725,0,0,0,0
cln_1999,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,24.4,0.5,NA,adult,*all TASP fully metamorphosed but small; nodules underneath,0,0,30.3494,0,0,0,0
cln_2000,Oct_23,swab,GDPND005,Garin Dry Creek Regional Park,10/23/23,TASP,23.7,0.5,NA,adult,*all TASP fully metamorphosed but small,0,0,30.3766,0,0,0,0
cln_2001,Oct_23,swab,GDPND008,Garin Dry Creek Regional Park,10/23/23,PSRE,29.5,2,NA,adult,caught before survey,0,0,30.7098,0,0,0,1
cln_2002,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,RADR,26.9,1.75,NA,juvenile,,28.5441,17.6377,29.6098,0,1,1411.016,0
cln_2003,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,RADR,30.3,2,NA,juvenile,,27.4642,37.9402,29.641,0,1,3035.216,0
cln_2004,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,RADR,28.7,2.5,NA,tad,GS 45,0,0,30.276,0,0,0,0
cln_2005,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,TASP,17.5,0,NA,adult,*all TASP fully metamorphosed but small,30.9555,3.1892,30.1725,0,1,255.136,0
cln_2006,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,TASP,17.9,0.25,NA,adult,*all TASP fully metamorphosed but small,30.0903,5.89103,30.0956,0,1,471.282,0
cln_2007,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,TASP,17.5,0.25,NA,adult,*all TASP fully metamorphosed but small,31.0662,2.94836,30.0882,0,1,235.869,0
cln_2008,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,TASP,18.1,0.25,NA,adult,*all TASP fully metamorphosed but small,31.4219,2.29092,30.0169,0,1,183.274,0
cln_2009,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,TASP,17.1,0,NA,adult,*all TASP fully metamorphosed but small,29.6882,7.83529,29.9001,0,1,626.823,0
cln_2010,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,PSRE,20,0.5,NA,juvenile,,0,0,30.4115,0,0,0,0
cln_2011,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,PSRE,20.4,0.5,NA,juvenile,,0,0,30.4725,0,0,0,0
cln_2012,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,PSRE,18.2,0.5,NA,juvenile,,0,0,30.2741,0,0,0,0
cln_2013,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,PSRE,26.3,1.25,NA,juvenile,,32.4363,1.11574,30.435,0,1,89.259,0
cln_2014,Oct_23,swab,GDPND009,Garin Dry Creek Regional Park,10/23/23,PSRE,17.7,0.25,NA,juvenile,,31.1652,2.74846,30.1821,0,1,219.877,0
cln_2015,Oct_23,swab,PRPND009,Pleasanton Ridge Regional Park,10/24/23,PSRE,17.2,0.25,NA,juvenile,,32.1295,1.38698,29.7976,0,1,110.958,0
cln_2016,Oct_23,swab,PRPND009,Pleasanton Ridge Regional Park,10/24/23,PSRE,18.3,0.25,NA,juvenile,,26.0114,106.311,28.4543,0,1,8504.88,0
